@relation credit-ucsd-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6

@attribute att1 {'\'(-inf-0.78505]\'','\'(0.78505-inf)\''}
@attribute att2 {'\'All\''}
@attribute att3 {'\'All\''}
@attribute att4 {'\'All\''}
@attribute att5 {'\'All\''}
@attribute att6 {0,1}
@attribute att7 {0,1}
@attribute att8 {'\'(-inf--0.11985]\'','\'(-0.11985-inf)\''}
@attribute att9 {'\'(-inf--0.1963]\'','\'(-0.1963-inf)\''}
@attribute att10 {'\'(-inf--0.17075]\'','\'(-0.17075-inf)\''}
@attribute att11 {'\'(-inf--0.1591]\'','\'(-0.1591-inf)\''}
@attribute att12 {'\'(-inf--0.5468]\'','\'(-0.5468-inf)\''}
@attribute att13 {'\'(-inf--0.2428]\'','\'(-0.2428-0.341]\'','\'(0.341-1.81075]\'','\'(1.81075-inf)\''}
@attribute att14 {'\'(-inf-1.68195]\'','\'(1.68195-inf)\''}
@attribute att15 {'\'(-inf--0.57545]\'','\'(-0.57545-inf)\''}
@attribute att16 {'\'(-inf--0.02335]\'','\'(-0.02335-inf)\''}
@attribute att17 {'\'(-inf--0.08895]\'','\'(-0.08895--0.06845]\'','\'(-0.06845-0.22815]\'','\'(0.22815-inf)\''}
@attribute att18 {'\'(-inf--0.26285]\'','\'(-0.26285--0.15375]\'','\'(-0.15375-inf)\''}
@attribute att19 {'\'(-inf--0.06085]\'','\'(-0.06085-0.5396]\'','\'(0.5396-inf)\''}
@attribute att20 {'\'(-inf--0.26455]\'','\'(-0.26455--0.10025]\'','\'(-0.10025-inf)\''}
@attribute att21 {'\'(-inf--0.19135]\'','\'(-0.19135-inf)\''}
@attribute att22 {'\'(-inf--0.25805]\'','\'(-0.25805--0.1013]\'','\'(-0.1013-inf)\''}
@attribute att23 {'\'(-inf--0.7241]\'','\'(-0.7241-0.8279]\'','\'(0.8279-0.95445]\'','\'(0.95445-inf)\''}
@attribute att24 {'\'(-inf--1.1642]\'','\'(-1.1642--0.72305]\'','\'(-0.72305--0.6551]\'','\'(-0.6551-inf)\''}
@attribute att25 {'\'(-inf-0.11255]\'','\'(0.11255-inf)\''}
@attribute att26 {'\'(-inf--0.3122]\'','\'(-0.3122-inf)\''}
@attribute att27 {'\'(-inf--0.0337]\'','\'(-0.0337-inf)\''}
@attribute att28 {'\'(-inf--0.115]\'','\'(-0.115-0.48325]\'','\'(0.48325-inf)\''}
@attribute att29 {'\'(-inf--0.56685]\'','\'(-0.56685-0.0413]\'','\'(0.0413-1.11745]\'','\'(1.11745-inf)\''}
@attribute att30 {'\'(-inf-0.67325]\'','\'(0.67325-inf)\''}
@attribute att31 {'\'(-inf--0.3876]\'','\'(-0.3876-inf)\''}
@attribute att32 {'\'(-inf--0.15365]\'','\'(-0.15365-0.0117]\'','\'(0.0117-0.88245]\'','\'(0.88245-inf)\''}
@attribute att33 {'\'(-inf--0.54475]\'','\'(-0.54475-0.5493]\'','\'(0.5493-1.95105]\'','\'(1.95105-inf)\''}
@attribute att34 {0,1}
@attribute att35 {0,1}
@attribute att36 {0,1}
@attribute att37 {'\'(-inf-489.5]\'','\'(489.5-inf)\''}
@attribute att38 {0,1}
@attribute class {0,1}

@data
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(1.81075-inf)\'','\'(1.68195-inf)\'','\'(-inf--0.57545]\'','\'(-0.02335-inf)\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-0.115-0.48325]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-0.02335-inf)\'','\'(-0.08895--0.06845]\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(-0.7241-0.8279]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(0.0413-1.11745]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(0.0117-0.88245]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-0.5468-inf)\'','\'(-inf--0.2428]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.95445-inf)\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(0.48325-inf)\'','\'(-0.56685-0.0413]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(0.0117-0.88245]\'','\'(-inf--0.54475]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.8279-0.95445]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-inf--0.0337]\'','\'(0.48325-inf)\'','\'(1.11745-inf)\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(-0.7241-0.8279]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-inf--0.0337]\'','\'(0.48325-inf)\'','\'(-0.56685-0.0413]\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.0117-0.88245]\'','\'(-inf--0.54475]\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-inf--0.2428]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-inf--0.0337]\'','\'(-inf--0.115]\'','\'(-inf--0.56685]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(-inf--0.15365]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',1,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-inf--0.2428]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-inf--0.0337]\'','\'(-inf--0.115]\'','\'(-inf--0.56685]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(-inf--0.15365]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',1,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-inf--0.2428]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-inf--0.0337]\'','\'(-inf--0.115]\'','\'(-inf--0.56685]\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(-inf--0.15365]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-inf--0.2428]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-inf--0.0337]\'','\'(-inf--0.115]\'','\'(-inf--0.56685]\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(-inf--0.15365]\'','\'(0.5493-1.95105]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',1,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(0.11255-inf)\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(0.0413-1.11745]\'','\'(0.67325-inf)\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(0.5493-1.95105]\'',0,0,1,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-inf--0.11985]\'','\'(-0.1963-inf)\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.95445-inf)\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(0.48325-inf)\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-inf--0.11985]\'','\'(-0.1963-inf)\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(0.22815-inf)\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.95445-inf)\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(0.48325-inf)\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-0.7241-0.8279]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-0.115-0.48325]\'','\'(0.0413-1.11745]\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(-0.15365-0.0117]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-0.7241-0.8279]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-0.115-0.48325]\'','\'(0.0413-1.11745]\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.0117-0.88245]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(0.0413-1.11745]\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.0117-0.88245]\'','\'(-inf--0.54475]\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(1.68195-inf)\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(0.11255-inf)\'','\'(-inf--0.3122]\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(0.0413-1.11745]\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-0.06845-0.22815]\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(-0.54475-0.5493]\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(0.78505-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-0.06845-0.22815]\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.8279-0.95445]\'','\'(-0.6551-inf)\'','\'(0.11255-inf)\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(-0.54475-0.5493]\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(0.5493-1.95105]\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(1.81075-inf)\'','\'(1.68195-inf)\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-inf--0.3122]\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-0.3876-inf)\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,1,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(1.68195-inf)\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,1,'\'(-0.11985-inf)\'','\'(-0.1963-inf)\'','\'(-0.17075-inf)\'','\'(-0.1591-inf)\'','\'(-0.5468-inf)\'','\'(-0.2428-0.341]\'','\'(1.68195-inf)\'','\'(-inf--0.57545]\'','\'(-inf--0.02335]\'','\'(-inf--0.08895]\'','\'(-inf--0.26285]\'','\'(-inf--0.06085]\'','\'(-inf--0.26455]\'','\'(-inf--0.19135]\'','\'(-inf--0.25805]\'','\'(-inf--0.7241]\'','\'(-0.6551-inf)\'','\'(0.11255-inf)\'','\'(-0.3122-inf)\'','\'(-0.0337-inf)\'','\'(-inf--0.115]\'','\'(1.11745-inf)\'','\'(0.67325-inf)\'','\'(-inf--0.3876]\'','\'(0.88245-inf)\'','\'(1.95105-inf)\'',0,0,1,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-0.02335-inf)\'','\'(-0.06845-0.22815]\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(-0.7241-0.8279]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-inf--0.0337]\'','\'(0.48325-inf)\'','\'(-0.56685-0.0413]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(-0.15365-0.0117]\'','\'(-inf--0.54475]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(-0.2428-0.341]\'','\'(-inf-1.68195]\'','\'(-0.57545-inf)\'','\'(-inf--0.02335]\'','\'(-0.06845-0.22815]\'','\'(-0.15375-inf)\'','\'(-0.06085-0.5396]\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(0.95445-inf)\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-inf--0.0337]\'','\'(0.48325-inf)\'','\'(0.0413-1.11745]\'','\'(-inf-0.67325]\'','\'(-0.3876-inf)\'','\'(0.0117-0.88245]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
'\'(-inf-0.78505]\'','\'All\'','\'All\'','\'All\'','\'All\'',0,0,'\'(-inf--0.11985]\'','\'(-inf--0.1963]\'','\'(-inf--0.17075]\'','\'(-inf--0.1591]\'','\'(-inf--0.5468]\'','\'(0.341-1.81075]\'','\'(-inf-1.68195]\'','\'(-inf--0.57545]\'','\'(-0.02335-inf)\'','\'(-0.06845-0.22815]\'','\'(-0.15375-inf)\'','\'(0.5396-inf)\'','\'(-0.10025-inf)\'','\'(-0.19135-inf)\'','\'(-0.1013-inf)\'','\'(-0.7241-0.8279]\'','\'(-1.1642--0.72305]\'','\'(-inf-0.11255]\'','\'(-0.3122-inf)\'','\'(-inf--0.0337]\'','\'(0.48325-inf)\'','\'(-0.56685-0.0413]\'','\'(-inf-0.67325]\'','\'(-inf--0.3876]\'','\'(-0.15365-0.0117]\'','\'(-0.54475-0.5493]\'',0,0,0,'\'(-inf-489.5]\'',0,0
